row_type,time_ms,session_time_ms,time_s,raw_depth_mm,depth_mm,peak_depth_mm,lean_mm,rate_cpm,compression_started,compression_completed,motion_state,hp_x,hp_y,hp_s,force_N,motor_on
DATA,17319,1543,1.543,10.0,23.8,63.5,18.6,132.2,0,0,2,25.5,13.7,30.9,-0.2,1
DATA,17411,1635,1.635,36.0,26.9,63.5,18.6,132.2,0,0,2,25.6,13.3,82.9,-0.3,1
DATA,17502,1726,1.726,63.5,36.0,63.5,23.8,132.2,1,0,1,25.8,13.1,30.9,0.1,0
DATA,17592,1816,1.816,47.0,38.8,63.5,23.8,132.2,0,0,1,0.0,0.0,0.0,-0.1,0
DATA,17686,1910,1.91,13.0,32.3,63.5,23.8,132.2,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,17774,1998,1.998,4.0,25.2,63.5,23.8,132.2,0,0,2,25.1,14.5,19.9,-0.1,1
DATA,17865,2089,2.089,25.0,25.2,63.5,23.8,132.2,0,0,2,25.4,14.0,70.9,-0.3,1
DATA,17955,2179,2.179,54.0,32.4,63.5,25.2,132.2,1,0,1,25.5,13.7,54.9,-0.0,0
DATA,18046,2270,2.27,63.5,40.2,63.5,25.2,132.2,0,0,1,24.6,15.8,7.0,-0.0,0
DATA,18137,2361,2.361,24.0,36.1,63.5,25.2,132.2,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,18230,2454,2.454,3.0,27.8,63.5,25.2,110.1,0,1,2,0.0,0.0,0.0,-0.1,0
DATA,18319,2543,2.543,9.0,23.1,63.5,25.2,110.1,0,0,2,25.0,14.8,38.9,-0.3,0
DATA,18409,2633,2.633,44.0,28.3,63.5,25.2,110.1,0,0,2,25.1,14.6,78.9,-0.4,0
DATA,18500,2724,2.724,63.5,37.1,63.5,23.1,110.1,1,0,1,25.1,14.6,25.9,-0.1,0
DATA,18591,2815,2.815,48.0,39.9,63.5,23.1,110.1,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,18683,2907,2.907,10.0,32.4,63.5,23.1,132.2,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,18772,2996,2.996,1.0,24.5,63.5,23.1,132.2,0,0,2,24.6,15.7,23.9,-0.2,1
DATA,18863,3087,3.087,29.0,25.7,63.5,23.1,132.2,0,0,2,24.8,15.3,78.9,-0.4,1
DATA,18954,3178,3.178,62.0,34.7,63.5,24.5,132.2,1,0,1,25.0,14.9,48.9,-0.1,0
DATA,19045,3269,3.269,58.0,40.6,63.5,24.5,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,19137,3361,3.361,18.0,34.9,62.0,24.5,132.2,0,1,2,0.0,0.0,0.0,-0.2,1
DATA,19226,3450,3.45,2.0,26.7,62.0,24.5,132.2,0,0,2,21.9,21.9,12.0,-0.1,1
DATA,19316,3540,3.54,18.0,24.5,62.0,24.5,132.2,0,0,2,22.8,19.8,69.9,-0.4,1
DATA,19408,3632,3.632,55.0,32.1,62.0,24.5,132.2,1,0,1,23.5,18.3,67.9,-0.5,0
DATA,19499,3723,3.723,63.5,40.0,62.0,24.5,132.2,0,0,1,24.0,17.0,19.9,-0.4,0
DATA,19590,3814,3.814,31.0,37.7,62.0,24.5,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,19683,3907,3.907,4.0,29.3,63.5,24.5,110.1,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,19771,3995,3.995,12.0,25.0,63.5,24.5,110.1,0,0,2,25.7,13.3,36.9,-0.3,1
DATA,19862,4086,4.086,37.0,28.0,63.5,24.5,110.1,0,0,2,25.7,13.3,83.9,-0.4,1
DATA,19952,4176,4.176,63.5,36.9,63.5,25.0,110.1,1,0,1,25.6,13.4,39.9,-0.2,0
DATA,20043,4267,4.267,53.0,40.9,63.5,25.0,110.1,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,20136,4360,4.36,17.0,34.9,63.5,25.0,132.5,0,1,2,0.0,0.0,0.0,-0.3,1
DATA,20225,4449,4.449,6.0,27.7,63.5,25.0,132.5,0,0,2,24.7,15.5,19.9,-0.3,1
DATA,20316,4540,4.54,25.0,27.0,63.5,25.0,132.5,0,0,2,24.9,15.0,69.9,-0.6,1
DATA,20406,4630,4.63,59.0,35.0,63.5,27.0,132.5,1,0,1,25.1,14.5,48.9,-0.4,0
DATA,20497,4721,4.721,63.0,42.0,63.5,27.0,132.5,0,0,1,24.3,16.4,6.0,-0.3,0
DATA,20588,4812,4.812,23.0,37.3,63.5,27.0,132.5,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,20681,4905,4.905,5.0,29.2,63.0,27.0,110.1,0,1,2,21.9,21.9,7.0,-0.1,0
DATA,20770,4994,4.994,16.0,25.9,63.0,27.0,110.1,0,0,2,22.8,19.8,56.9,-0.4,0
DATA,20860,5084,5.084,52.0,32.4,63.0,27.0,110.1,0,0,2,23.4,18.5,63.9,-0.5,0
DATA,20952,5176,5.176,63.5,40.2,63.0,25.9,110.1,1,0,1,23.0,19.4,11.0,-0.4,0
DATA,21042,5266,5.266,32.0,38.1,63.0,25.9,110.1,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,21135,5359,5.359,5.0,29.9,63.5,25.9,132.2,0,1,2,0.0,0.0,0.0,-0.1,0
DATA,21224,5448,5.448,9.0,24.6,63.5,25.9,132.2,0,0,2,24.1,16.9,37.9,-0.3,0
DATA,21314,5538,5.538,44.0,29.5,63.5,25.9,132.2,0,0,2,24.4,16.3,79.9,-0.5,0
DATA,21405,5629,5.629,63.5,38.0,63.5,24.6,132.2,1,0,1,23.7,17.7,16.0,-0.2,0
DATA,21496,5720,5.72,39.0,38.2,63.5,24.6,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,21588,5812,5.812,6.0,30.2,63.5,24.6,131.9,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,21678,5902,5.902,4.0,23.6,63.5,24.6,131.9,0,0,2,21.9,21.9,21.0,-0.2,1
DATA,21768,5992,5.992,33.0,26.0,63.5,24.6,131.9,0,0,2,22.6,20.2,80.9,-0.4,1
DATA,21859,6083,6.083,63.5,35.4,63.5,23.6,131.9,1,0,1,23.0,19.3,35.9,4.4,0
DATA,21950,6174,6.174,58.0,41.0,63.5,23.6,131.9,0,0,1,0.0,0.0,0.0,4.6,0
DATA,22042,6266,6.266,16.0,34.8,63.5,23.6,132.5,0,1,2,0.0,0.0,0.0,0.3,1
DATA,22131,6355,6.355,2.0,26.6,63.5,23.6,132.5,0,0,2,21.9,21.9,17.0,0.1,1
DATA,22221,6445,6.445,22.0,25.4,63.5,23.6,132.5,0,0,2,22.5,20.5,66.9,-0.4,1
DATA,22313,6537,6.537,60.0,34.1,63.5,25.4,132.5,1,0,1,22.9,19.7,45.9,-0.5,0
DATA,22404,6628,6.628,63.0,41.3,63.5,25.4,132.5,0,0,1,22.6,20.2,6.0,-0.5,0
DATA,22495,6719,6.719,22.0,36.5,63.5,25.4,132.5,0,0,1,0.0,0.0,0.0,-0.1,0
DATA,22588,6812,6.812,2.0,27.9,63.0,25.4,110.1,0,1,2,21.9,21.9,10.0,0.2,0
DATA,22676,6900,6.9,17.0,25.1,63.0,25.4,110.1,0,0,2,22.5,20.6,56.9,-0.2,0
DATA,22766,6990,6.99,57.0,33.1,63.0,25.1,110.1,1,0,1,22.9,19.6,49.9,-0.5,0
DATA,22857,7081,7.081,63.5,40.7,63.0,25.1,110.1,0,0,1,22.6,20.2,9.0,-0.5,0
DATA,22948,7172,7.172,28.0,37.5,63.0,25.1,110.1,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,23041,7265,7.265,3.0,28.9,63.5,25.1,132.2,0,1,2,0.0,0.0,0.0,0.2,0
DATA,23130,7354,7.354,13.0,24.9,63.5,25.1,132.2,0,0,2,23.7,17.9,41.9,-0.2,0
DATA,23221,7445,7.445,49.0,30.9,63.5,25.1,132.2,0,0,2,23.8,17.5,64.9,-0.5,0
DATA,23312,7536,7.536,63.5,39.1,63.5,24.9,132.2,1,0,1,23.3,18.6,16.0,-0.5,0
DATA,23403,7627,7.627,36.0,38.3,63.5,24.9,132.2,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,23495,7719,7.719,8.0,30.7,63.5,24.9,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,23584,7808,7.808,6.0,24.6,63.5,24.9,132.2,0,0,2,21.9,21.9,25.0,-0.1,1
DATA,23675,7899,7.899,36.0,27.4,63.5,24.9,132.2,0,0,2,22.4,20.8,64.9,-0.6,1
DATA,23766,7990,7.99,62.0,36.1,63.5,24.6,132.2,1,0,1,22.2,21.1,22.0,-0.7,0
DATA,23857,8081,8.081,47.0,38.8,63.5,24.6,132.2,0,0,1,0.0,0.0,0.0,-0.5,0
DATA,23950,8174,8.174,11.0,31.8,62.0,24.6,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,24038,8262,8.262,2.0,24.4,62.0,24.6,132.2,0,0,2,21.9,21.9,19.0,0.0,1
DATA,24129,8353,8.353,29.0,25.5,62.0,24.6,132.2,0,0,2,22.4,20.7,58.9,-0.5,1
DATA,24219,8443,8.443,61.0,34.4,62.0,24.4,132.2,1,0,1,22.3,21.0,28.0,-0.8,0
DATA,24310,8534,8.534,49.0,38.1,62.0,24.4,132.2,0,0,1,0.0,0.0,0.0,-0.6,0
DATA,24403,8627,8.627,18.0,33.0,61.0,24.4,132.2,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,24492,8716,8.716,2.0,25.3,61.0,24.4,132.2,0,0,2,21.9,21.9,15.0,0.0,1
DATA,24583,8807,8.807,21.0,24.2,61.0,24.4,132.2,0,0,2,22.4,20.8,57.9,-0.4,1
DATA,24673,8897,8.897,53.0,31.4,61.0,24.2,132.2,1,0,1,22.7,20.1,42.9,-0.7,0
DATA,24764,8988,8.988,59.0,38.3,61.0,24.2,132.2,0,0,1,0.0,0.0,0.0,-0.6,0
DATA,24855,9079,9.079,20.0,33.7,61.0,24.2,132.2,0,0,1,0.0,0.0,0.0,-0.1,0
DATA,24947,9171,9.171,2.0,25.8,59.0,24.2,110.3,0,1,2,21.9,21.9,6.0,0.1,1
DATA,25036,9260,9.26,12.0,22.3,59.0,24.2,110.3,0,0,2,22.3,21.0,46.9,-0.3,1
DATA,25127,9351,9.351,51.0,29.5,59.0,22.3,110.3,1,0,1,22.6,20.3,55.9,-0.7,1
DATA,25218,9442,9.442,63.5,38.0,59.0,22.3,110.3,0,0,1,22.4,20.7,13.0,-0.6,0
DATA,25309,9533,9.533,29.0,35.8,59.0,22.3,110.3,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,25402,9626,9.626,5.0,28.1,63.5,22.3,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,25491,9715,9.715,10.0,23.6,63.5,22.3,132.2,0,0,2,23.1,19.1,44.9,-0.3,1
DATA,25581,9805,9.805,49.0,29.9,63.5,22.3,132.2,0,0,2,23.3,18.6,68.9,-0.6,1
DATA,25672,9896,9.896,63.5,38.3,63.5,23.6,132.2,1,0,1,23.0,19.4,15.0,-0.5,0
DATA,25762,9986,9.986,36.0,37.7,63.5,23.6,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,25856,10080,10.08,5.0,29.5,63.5,23.6,132.2,0,1,2,0.0,0.0,0.0,0.2,1
DATA,25944,10168,10.168,5.0,23.4,63.5,23.6,132.2,0,0,2,21.9,21.9,28.0,-0.0,1
DATA,26035,10259,10.259,37.0,26.8,63.5,23.6,132.2,0,0,2,22.4,20.7,72.9,-0.5,1
DATA,26126,10350,10.35,63.0,35.9,63.5,23.4,132.2,1,0,1,22.3,21.0,24.0,-0.5,0
DATA,26217,10441,10.441,46.0,38.4,63.5,23.4,132.2,0,0,1,0.0,0.0,0.0,-0.5,0
DATA,26310,10534,10.534,12.0,31.8,63.0,23.4,132.5,0,1,2,0.0,0.0,0.0,0.1,1
DATA,26398,10622,10.622,3.0,24.6,63.0,23.4,132.5,0,0,2,21.9,21.9,24.0,0.1,1
DATA,26489,10713,10.713,29.0,25.7,63.0,23.4,132.5,0,0,2,22.4,20.7,74.9,-0.4,1
DATA,26579,10803,10.803,63.5,35.1,63.0,24.6,132.5,1,0,1,22.3,21.0,26.0,-0.3,0
DATA,26671,10895,10.895,49.0,38.6,63.0,24.6,132.5,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,26763,10987,10.987,10.0,31.5,63.5,24.6,131.9,0,1,2,0.0,0.0,0.0,0.1,1
DATA,26852,11076,11.076,0.0,23.6,63.5,24.6,131.9,0,0,2,21.9,21.9,17.0,0.1,1
DATA,26942,11166,11.166,24.0,23.7,63.5,24.6,131.9,0,0,2,22.4,20.7,64.9,-0.4,1
DATA,27034,11258,11.258,60.0,32.8,63.5,23.6,131.9,1,0,1,22.8,19.9,35.9,-0.5,0
DATA,27124,11348,11.348,56.0,38.6,63.5,23.6,131.9,0,0,1,0.0,0.0,0.0,-0.5,0
DATA,27217,11441,11.441,17.0,33.2,60.0,23.6,132.7,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,27307,11531,11.531,3.0,25.6,60.0,23.6,132.7,0,0,2,21.9,21.9,14.0,0.1,1
DATA,27397,11621,11.621,21.0,24.5,60.0,23.6,132.7,0,0,2,22.5,20.5,61.9,-0.3,1
DATA,27488,11712,11.712,58.0,32.9,60.0,24.5,132.7,1,0,1,22.8,19.8,40.9,-0.4,0
DATA,27578,11802,11.802,58.0,39.1,60.0,24.5,132.7,0,0,1,22.6,20.3,7.0,-0.4,0
DATA,27669,11893,11.893,25.0,35.6,60.0,24.5,132.7,0,0,1,0.0,0.0,0.0,-0.1,0
DATA,27762,11986,11.986,5.0,28.0,58.0,24.5,109.9,0,1,2,21.9,21.9,11.0,0.1,1
DATA,27850,12074,12.074,17.0,25.2,58.0,24.5,109.9,0,0,2,22.4,20.7,57.9,-0.3,1
DATA,27941,12165,12.165,57.0,33.2,58.0,25.2,109.9,1,0,1,22.7,20.1,46.9,-0.4,1
DATA,28032,12256,12.256,62.0,40.4,58.0,25.2,109.9,0,0,1,22.5,20.5,12.0,-0.3,0
DATA,28123,12347,12.347,27.0,37.0,58.0,25.2,109.9,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,28217,12441,12.441,5.0,29.0,62.0,25.2,132.2,0,1,2,21.9,21.9,11.0,0.1,0
DATA,28305,12529,12.529,16.0,25.8,62.0,25.2,132.2,0,0,2,22.5,20.6,53.9,-0.3,0
DATA,28395,12619,12.619,54.0,32.8,62.0,25.8,132.2,1,0,1,22.8,19.8,51.9,-0.6,0
DATA,28486,12710,12.71,63.0,40.4,62.0,25.8,132.2,0,0,1,22.6,20.3,12.0,-0.5,0
DATA,28576,12800,12.8,31.0,38.0,62.0,25.8,132.2,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,28669,12893,12.893,3.0,29.3,63.0,25.8,132.5,0,1,2,0.0,0.0,0.0,0.1,0
DATA,28758,12982,12.982,14.0,25.5,63.0,25.8,132.5,0,0,2,24.0,17.0,47.9,-0.2,0
DATA,28849,13073,13.073,52.0,32.1,63.0,25.8,132.5,0,0,2,24.1,16.9,55.9,-0.6,0
DATA,28940,13164,13.164,63.5,39.9,63.0,25.5,132.5,1,0,1,23.5,18.2,12.0,-0.5,0
DATA,29031,13255,13.255,32.0,38.0,63.0,25.5,132.5,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,29124,13348,13.348,6.0,30.0,63.5,25.5,131.9,0,1,2,0.0,0.0,0.0,0.1,0
DATA,29212,13436,13.436,9.0,24.7,63.5,25.5,131.9,0,0,2,23.9,17.3,41.9,-0.1,0
DATA,29303,13527,13.527,44.0,29.5,63.5,25.5,131.9,0,0,2,24.0,17.0,63.9,-0.4,0
DATA,29393,13617,13.617,63.5,38.0,63.5,24.7,131.9,1,0,1,23.5,18.2,13.0,-0.3,0
DATA,29485,13709,13.709,32.0,36.5,63.5,24.7,131.9,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,29578,13802,13.802,4.0,28.4,63.5,24.7,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,29666,13890,13.89,9.0,23.5,63.5,24.7,132.2,0,0,2,21.9,21.9,29.0,-0.1,1
DATA,29757,13981,13.981,36.0,26.7,63.5,24.7,132.2,0,0,2,22.5,20.5,68.9,-0.5,1
DATA,29848,14072,14.072,63.0,35.7,63.5,23.5,132.2,1,0,1,22.3,20.9,18.0,-0.3,0
DATA,29939,14163,14.163,37.0,36.1,63.5,23.5,132.2,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,30031,14255,14.255,4.0,28.0,63.0,23.5,132.5,0,1,2,0.0,0.0,0.0,0.1,1
DATA,30120,14344,14.344,10.0,23.5,63.0,23.5,132.5,0,0,2,21.9,21.9,31.0,-0.1,1
DATA,30211,14435,14.435,40.0,27.6,63.0,23.5,132.5,0,0,2,22.5,20.6,69.9,-0.6,1
DATA,30302,14526,14.526,63.5,36.6,63.0,23.5,132.5,1,0,1,22.3,20.9,22.0,-0.5,0
DATA,30392,14616,14.616,46.0,39.0,63.0,23.5,132.5,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,30485,14709,14.709,12.0,32.2,63.5,23.5,132.2,0,1,2,0.0,0.0,0.0,0.0,1
DATA,30574,14798,14.798,8.0,26.2,63.5,23.5,132.2,0,0,2,21.9,21.9,33.0,-0.1,1
DATA,30664,14888,14.888,39.0,29.4,63.5,23.5,132.2,0,0,2,22.4,20.6,70.9,-0.5,1
DATA,30756,14980,14.98,63.5,37.9,63.5,26.2,132.2,1,0,1,22.3,20.9,18.0,-0.5,0
DATA,30846,15070,15.07,40.0,38.4,63.5,26.2,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,30940,15164,15.164,2.0,29.3,63.5,26.2,132.2,0,1,2,0.0,0.0,0.0,0.1,0
DATA,31028,15252,15.252,8.0,24.0,63.5,26.2,132.2,0,0,2,21.9,21.9,27.0,-0.1,0
DATA,31119,15343,15.343,38.0,27.5,63.5,26.2,132.2,0,0,2,22.4,20.7,70.9,-0.5,0
DATA,31209,15433,15.433,63.5,36.5,63.5,24.0,132.2,1,0,1,22.3,21.0,21.0,-0.4,0
DATA,31300,15524,15.524,44.0,38.4,63.5,24.0,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,31393,15617,15.617,11.0,31.5,63.5,24.0,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,31481,15705,15.705,5.0,24.9,63.5,24.0,132.2,0,0,2,21.9,21.9,25.0,-0.0,1
DATA,31572,15796,15.796,33.0,26.9,63.5,24.0,132.2,0,0,2,22.3,20.9,66.9,-0.5,1
DATA,31664,15888,15.888,62.0,35.7,63.5,24.9,132.2,1,0,1,22.2,21.1,23.0,-0.5,0
DATA,31755,15979,15.979,49.0,39.0,63.5,24.9,132.2,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,31848,16072,16.072,10.0,31.8,62.0,24.9,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,31936,16160,16.16,6.0,25.3,62.0,24.9,132.2,0,0,2,21.9,21.9,26.0,0.0,1
DATA,32026,16250,16.25,28.0,26.0,62.0,24.9,132.2,0,0,2,22.3,21.0,69.9,-0.5,1
DATA,32117,16341,16.341,63.5,35.4,62.0,25.3,132.2,1,0,1,22.2,21.2,29.0,-0.4,0
DATA,32208,16432,16.432,52.0,39.5,62.0,25.3,132.2,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,32301,16525,16.525,15.0,33.4,63.5,25.3,131.9,0,1,2,0.0,0.0,0.0,0.0,0
DATA,32390,16614,16.614,4.0,26.0,63.5,25.3,131.9,0,0,2,21.9,21.9,26.0,-0.0,0
DATA,32480,16704,16.704,31.0,27.3,63.5,25.3,131.9,0,0,2,22.3,20.9,65.9,-0.5,0
DATA,32571,16795,16.795,63.5,36.3,63.5,26.0,131.9,1,0,1,22.2,21.2,28.0,-0.5,0
DATA,32661,16885,16.885,51.0,40.0,63.5,26.0,131.9,0,0,1,0.0,0.0,0.0,-0.6,0
DATA,32755,16979,16.979,13.0,33.3,63.5,26.0,132.7,0,1,2,0.0,0.0,0.0,-0.0,0
DATA,32843,17067,17.067,5.0,26.2,63.5,26.0,132.7,0,0,2,21.9,21.9,23.0,-0.0,0
DATA,32934,17158,17.158,32.0,27.6,63.5,26.0,132.7,0,0,2,22.3,21.0,66.9,-0.5,0
DATA,33025,17249,17.249,63.5,36.6,63.5,26.2,132.7,1,0,1,22.2,21.2,30.0,-0.3,0
DATA,33116,17340,17.34,53.0,40.7,63.5,26.2,132.7,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,33209,17433,17.433,18.0,35.0,63.5,26.2,131.9,0,1,2,0.0,0.0,0.0,0.0,0
DATA,33297,17521,17.521,6.0,27.8,63.5,26.2,131.9,0,0,2,21.9,21.9,22.0,0.1,0
DATA,33388,17612,17.612,29.0,28.1,63.5,26.2,131.9,0,0,2,22.4,20.8,64.9,-0.5,0
DATA,33478,17702,17.702,63.5,36.9,63.5,27.8,131.9,1,0,1,22.2,21.1,29.0,-0.5,0
DATA,33569,17793,17.793,55.0,41.5,63.5,27.8,131.9,0,0,1,0.0,0.0,0.0,-0.5,0
DATA,33664,17888,17.888,17.0,35.3,63.5,27.8,132.2,0,1,2,0.0,0.0,0.0,-0.0,0
DATA,33752,17976,17.976,3.0,27.3,63.5,27.8,132.2,0,0,2,21.9,21.9,19.0,0.1,0
DATA,33843,18067,18.067,27.0,27.2,63.5,27.8,132.2,0,0,2,22.4,20.8,63.9,-0.4,0
DATA,33933,18157,18.157,61.0,35.6,63.5,27.2,132.2,1,0,1,22.7,20.0,39.9,-0.4,0
DATA,34024,18248,18.248,57.0,41.0,63.5,27.2,132.2,0,0,1,0.0,0.0,0.0,-0.5,0
DATA,34116,18340,18.34,18.0,35.2,61.0,27.2,132.2,0,1,2,0.0,0.0,0.0,-0.0,0
DATA,34205,18429,18.429,4.0,27.4,61.0,27.2,132.2,0,0,2,21.9,21.9,12.0,0.1,0
DATA,34295,18519,18.519,18.0,25.1,61.0,27.2,132.2,0,0,2,22.3,20.9,52.9,-0.3,0
DATA,34386,18610,18.61,54.0,32.3,61.0,25.1,132.2,1,0,1,22.7,20.1,43.9,-0.5,0
DATA,34478,18702,18.702,61.0,39.5,61.0,25.1,132.2,0,0,1,22.5,20.5,6.0,-0.5,0
DATA,34571,18795,18.795,19.0,34.4,61.0,25.1,132.2,0,1,2,0.0,0.0,0.0,-0.1,0
DATA,34659,18883,18.883,3.0,26.5,61.0,25.1,132.2,0,0,2,21.9,21.9,8.0,0.1,0
DATA,34750,18974,18.974,18.0,24.4,61.0,25.1,132.2,0,0,2,21.9,21.9,37.0,-0.3,0
DATA,34840,19064,19.064,52.0,31.3,61.0,25.1,132.2,0,0,2,22.2,21.2,49.9,-0.6,0
DATA,34931,19155,19.155,61.0,38.7,61.0,24.4,132.2,1,0,1,22.1,21.3,10.0,-0.6,0
DATA,35021,19245,19.245,26.0,35.5,61.0,24.4,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,35115,19339,19.339,3.0,27.4,61.0,24.4,110.3,0,1,2,0.0,0.0,0.0,0.1,1
DATA,35204,19428,19.428,9.0,22.8,61.0,24.4,110.3,0,0,2,21.9,21.9,34.0,-0.2,1
DATA,35295,19519,19.519,48.0,29.1,61.0,24.4,110.3,0,0,2,22.2,21.1,54.9,-0.6,1
DATA,35386,19610,19.61,61.0,37.1,61.0,22.8,110.3,1,0,1,22.1,21.3,12.0,-0.6,0
DATA,35476,19700,19.7,28.0,34.8,61.0,22.8,110.3,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,35569,19793,19.793,5.0,27.4,61.0,22.8,132.2,0,1,2,0.0,0.0,0.0,0.2,1
DATA,35657,19881,19.881,11.0,23.3,61.0,22.8,132.2,0,0,2,21.9,21.9,38.0,-0.2,1
DATA,35748,19972,19.972,47.0,29.2,61.0,22.8,132.2,0,0,2,22.2,21.2,56.9,-0.6,1
DATA,35838,20062,20.062,63.5,37.8,61.0,23.3,132.2,1,0,1,22.1,21.4,13.0,-0.6,0
DATA,35930,20154,20.154,31.0,36.1,61.0,23.3,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,36023,20247,20.247,2.0,27.6,63.5,23.3,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,36111,20335,20.335,8.0,22.7,63.5,23.3,132.2,0,0,2,21.9,21.9,34.0,-0.1,1
DATA,36203,20427,20.427,46.0,28.5,63.5,23.3,132.2,0,0,2,22.3,21.0,61.9,-0.7,1
DATA,36293,20517,20.517,63.0,37.1,63.5,22.7,132.2,1,0,1,22.2,21.2,14.0,-0.7,0
DATA,36384,20608,20.608,34.0,36.3,63.5,22.7,132.2,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,36476,20700,20.7,2.0,27.8,63.0,22.7,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,36566,20790,20.79,7.0,22.6,63.0,22.7,132.2,0,0,2,21.9,21.9,31.0,-0.1,1
DATA,36656,20880,20.88,40.0,26.9,63.0,22.7,132.2,0,0,2,22.3,21.0,64.9,-0.6,1
DATA,36747,20971,20.971,62.0,35.7,63.0,22.6,132.2,1,0,1,22.2,21.2,18.0,-0.5,0
DATA,36837,21061,21.061,38.0,36.3,63.0,22.6,132.2,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,36930,21154,21.154,9.0,29.5,62.0,22.6,132.5,0,1,2,0.0,0.0,0.0,0.1,1
DATA,37019,21243,21.243,6.0,23.6,62.0,22.6,132.5,0,0,2,21.9,21.9,30.0,-0.0,1
