row_type,time_ms,session_time_ms,time_s,raw_depth_mm,depth_mm,peak_depth_mm,lean_mm,rate_cpm,compression_started,compression_completed,motion_state,hp_x,hp_y,hp_s,force_N,motor_on
DATA,22306,4263,4.263,63.5,39.2,63.5,23.5,110.1,0,0,1,23.0,19.4,14.0,-0.7,0
DATA,22396,4353,4.353,32.0,37.4,63.5,23.5,110.1,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,22490,4447,4.447,2.0,28.6,63.5,23.5,132.5,0,1,2,0.0,0.0,0.0,0.1,1
DATA,22578,4535,4.535,10.0,23.9,63.5,23.5,132.5,0,0,2,21.9,21.9,30.0,-0.2,1
DATA,22670,4627,4.627,45.0,29.2,63.5,23.5,132.5,0,0,2,22.3,21.0,65.5,-0.7,1
DATA,22760,4717,4.717,63.5,37.8,63.5,23.9,132.5,1,0,1,22.2,21.2,17.0,-0.7,0
DATA,22851,4808,4.808,40.0,38.3,63.5,23.9,132.5,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,22944,4901,4.901,4.0,29.7,63.5,23.9,132.2,0,1,2,0.0,0.0,0.0,0.2,1
DATA,23032,4989,4.989,1.0,22.6,63.5,23.9,132.2,0,0,2,21.9,21.9,6.0,0.0,1
DATA,23123,5080,5.08,29.0,24.2,63.5,23.9,132.2,0,0,2,20.4,21.8,57.6,0.4,1
DATA,23214,5171,5.171,61.0,33.4,63.5,22.6,132.2,1,0,1,18.5,21.7,29.6,2.8,0
DATA,23305,5262,5.262,53.0,38.3,63.5,22.6,132.2,0,0,1,0.0,0.0,0.0,0.7,0
DATA,23397,5354,5.354,18.0,33.2,61.0,22.6,132.2,0,1,2,0.0,0.0,0.0,-0.0,1
DATA,23486,5443,5.443,1.0,25.2,61.0,22.6,132.2,0,0,2,0.0,0.0,0.0,0.0,1
DATA,23577,5534,5.534,22.0,24.4,61.0,22.6,132.2,0,0,2,15.3,21.4,53.6,-0.5,1
DATA,23667,5624,5.624,53.0,31.5,61.0,24.4,132.2,1,0,1,14.7,21.4,29.6,-0.3,0
DATA,23758,5715,5.715,54.0,37.1,61.0,24.4,132.2,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,23851,5808,5.808,16.0,31.9,54.0,24.4,132.2,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,23940,5897,5.897,3.0,24.6,54.0,24.4,132.2,0,0,2,0.0,0.0,0.0,-0.0,1
DATA,24030,5987,5.987,15.0,22.2,54.0,24.4,132.2,0,0,2,12.4,21.2,27.6,-0.3,1
DATA,24121,6078,6.078,42.0,27.2,54.0,24.4,132.2,0,0,2,13.7,20.8,61.1,2.5,0
DATA,24211,6168,6.168,63.5,36.3,54.0,22.2,132.2,1,0,1,15.8,21.1,6.0,3.9,0
DATA,24302,6259,6.259,32.0,35.2,54.0,22.2,132.2,0,0,1,17.3,21.3,7.0,0.4,0
DATA,24394,6351,6.351,4.0,27.4,63.5,22.2,110.5,0,1,2,0.0,0.0,0.0,0.2,1
DATA,24483,6440,6.44,2.0,21.0,63.5,22.2,110.5,0,0,2,0.0,0.0,0.0,0.1,1
DATA,24574,6531,6.531,22.0,21.3,63.5,22.2,110.5,0,0,2,17.3,19.7,66.1,0.4,1
DATA,24665,6622,6.622,62.0,31.5,63.5,21.0,110.5,1,0,1,18.4,20.3,29.0,4.2,0
DATA,24756,6713,6.713,59.0,38.3,63.5,21.0,110.5,0,0,1,0.0,0.0,0.0,1.8,0
DATA,24848,6805,6.805,16.0,32.8,62.0,21.0,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,24937,6894,6.894,1.0,24.8,62.0,21.0,132.2,0,0,2,0.0,0.0,0.0,0.2,1
DATA,25028,6985,6.985,8.0,20.6,62.0,21.0,132.2,0,0,2,10.7,21.1,27.6,0.5,1
DATA,25118,7075,7.075,40.0,25.5,62.0,21.0,132.2,0,0,2,12.1,21.2,55.6,6.5,0
DATA,25209,7166,7.166,63.5,35.0,62.0,20.6,132.2,1,0,1,0.0,0.0,0.0,7.2,0
DATA,25299,7256,7.256,33.0,34.5,62.0,20.6,132.2,0,0,1,21.9,21.9,6.0,0.7,0
DATA,25393,7350,7.35,3.0,26.6,63.5,20.6,110.3,0,1,2,0.0,0.0,0.0,0.2,1
DATA,25482,7439,7.439,1.0,20.2,63.5,20.6,110.3,0,0,2,-24.7,18.6,5.6,0.0,1
DATA,25572,7529,7.529,23.0,20.9,63.5,20.6,110.3,0,0,2,-14.1,18.8,59.1,0.2,1
DATA,25663,7620,7.62,63.5,31.6,63.5,20.2,110.3,1,0,1,-5.1,19.6,22.0,2.7,0
DATA,25753,7710,7.71,54.0,37.2,63.5,20.2,110.3,0,0,1,0.0,0.0,0.0,0.8,0
DATA,25846,7803,7.803,14.0,31.4,63.5,20.2,132.5,0,1,2,0.0,0.0,0.0,0.1,1
DATA,25934,7891,7.891,0.0,23.5,63.5,20.2,132.5,0,0,2,0.0,0.0,0.0,0.2,1
DATA,26024,7981,7.981,14.0,21.1,63.5,20.2,132.5,0,0,2,15.4,21.4,40.6,0.9,1
DATA,26117,8074,8.074,52.0,28.9,63.5,21.1,132.5,1,0,1,17.1,21.6,35.0,6.4,0
DATA,26207,8164,8.164,58.0,36.1,63.5,21.1,132.5,0,0,1,0.0,0.0,0.0,4.3,0
DATA,26297,8254,8.254,23.0,32.9,63.5,21.1,132.5,0,0,1,0.0,0.0,0.0,0.1,0
DATA,26390,8347,8.347,0.0,24.6,58.0,21.1,110.3,0,1,2,0.0,0.0,0.0,0.0,1
DATA,26478,8435,8.435,5.0,19.7,58.0,21.1,110.3,0,0,2,21.9,21.9,6.0,-0.1,1
DATA,26569,8526,8.526,28.0,21.8,58.0,21.1,110.3,0,0,2,20.1,21.8,43.6,2.7,1
DATA,26659,8616,8.616,60.0,31.3,58.0,19.7,110.3,1,0,1,20.6,21.8,13.0,7.4,0
DATA,26750,8707,8.707,46.0,35.0,58.0,19.7,110.3,0,0,1,0.0,0.0,0.0,2.2,0
DATA,26844,8801,8.801,8.0,28.3,60.0,19.7,132.2,0,1,2,0.0,0.0,0.0,0.3,1
DATA,26932,8889,8.889,2.0,21.7,60.0,19.7,132.2,0,0,2,0.0,0.0,0.0,0.2,1
DATA,27023,8980,8.98,13.0,19.5,60.0,19.7,132.2,0,0,2,-24.7,18.6,6.6,0.6,1
DATA,27113,9070,9.07,52.0,27.6,60.0,19.5,132.2,1,0,1,-24.7,18.6,5.6,6.5,0
DATA,27204,9161,9.161,60.0,35.7,60.0,19.5,132.2,0,0,1,0.0,0.0,0.0,5.0,0
DATA,27295,9252,9.252,26.0,33.3,60.0,19.5,132.2,0,0,1,0.0,0.0,0.0,0.3,0
DATA,27388,9345,9.345,0.0,25.0,60.0,19.5,110.3,0,1,2,0.0,0.0,0.0,0.3,1
DATA,27476,9433,9.433,0.0,18.7,60.0,19.5,110.3,0,0,2,-24.7,18.6,6.6,0.2,1
DATA,27568,9525,9.525,24.0,20.0,60.0,19.5,110.3,0,0,2,-24.7,18.6,6.6,2.9,1
DATA,27658,9615,9.615,59.0,29.8,60.0,18.7,110.3,1,0,1,0.0,0.0,0.0,7.8,0
DATA,27748,9705,9.705,47.0,34.1,60.0,18.7,110.3,0,0,1,0.0,0.0,0.0,2.2,0
DATA,27841,9798,9.798,14.0,29.1,59.0,18.7,132.5,0,1,2,0.0,0.0,0.0,0.1,1
DATA,27929,9886,9.886,0.0,21.8,59.0,18.7,132.5,0,0,2,0.0,0.0,0.0,0.2,1
DATA,28020,9977,9.977,14.0,19.9,59.0,18.7,132.5,0,0,2,-23.2,1.0,13.6,1.5,1
DATA,28111,10068,10.068,51.0,27.6,59.0,19.9,132.5,1,0,1,-23.6,5.4,5.6,9.0,0
DATA,28201,10158,10.158,55.0,34.5,59.0,19.9,132.5,0,0,1,0.0,0.0,0.0,5.7,0
DATA,28293,10250,10.25,17.0,30.1,59.0,19.9,132.5,0,0,1,0.0,0.0,0.0,0.2,0
DATA,28386,10343,10.343,0.0,22.6,55.0,19.9,110.1,0,1,2,0.0,0.0,0.0,-0.0,1
DATA,28474,10431,10.431,6.0,18.4,55.0,19.9,110.1,0,0,2,-24.7,18.6,5.6,-0.5,1
DATA,28565,10522,10.522,40.0,23.8,55.0,19.9,110.1,0,0,2,-18.4,16.6,12.1,-0.6,1
DATA,28655,10612,10.612,63.5,33.7,55.0,18.4,110.1,1,0,1,0.0,0.0,0.0,-0.2,0
DATA,28746,10703,10.703,39.0,35.1,55.0,18.4,110.1,0,0,1,0.0,0.0,0.0,-0.3,0
DATA,28839,10796,10.796,6.0,27.8,63.5,18.4,132.5,0,1,2,0.0,0.0,0.0,0.2,1
DATA,28928,10885,10.885,1.0,21.1,63.5,18.4,132.5,0,0,2,-24.7,18.6,5.6,0.1,1
DATA,29019,10976,10.976,23.0,21.6,63.5,18.4,132.5,0,0,2,-24.3,13.9,12.6,1.3,1
DATA,29109,11066,11.066,60.0,31.2,63.5,21.1,132.5,1,0,1,0.0,0.0,0.0,6.6,0
DATA,29200,11157,11.157,51.0,36.1,63.5,21.1,132.5,0,0,1,0.0,0.0,0.0,2.8,0
DATA,29293,11250,11.25,13.0,30.4,60.0,21.1,132.2,0,1,2,0.0,0.0,0.0,0.1,1
DATA,29381,11338,11.338,2.0,23.3,60.0,21.1,132.2,0,0,2,0.0,0.0,0.0,0.1,1
DATA,29472,11429,11.429,15.0,21.2,60.0,21.1,132.2,0,0,2,-24.7,18.6,7.6,0.9,1
DATA,29562,11519,11.519,54.0,29.4,60.0,21.2,132.2,1,0,1,-24.7,18.6,5.6,5.9,0
DATA,29654,11611,11.611,59.0,36.8,60.0,21.2,132.2,0,0,1,0.0,0.0,0.0,3.2,0
DATA,29745,11702,11.702,23.0,33.3,60.0,21.2,132.2,0,0,1,0.0,0.0,0.0,-0.1,0
DATA,29837,11794,11.794,2.0,25.5,59.0,21.2,110.1,0,1,2,0.0,0.0,0.0,0.1,1
DATA,29926,11883,11.883,5.0,20.4,59.0,21.2,110.1,0,0,2,-24.7,18.6,6.6,-0.2,1
DATA,30016,11973,11.973,36.0,24.3,59.0,21.2,110.1,0,0,2,-24.7,18.6,6.6,-0.5,1
DATA,30107,12064,12.064,57.0,32.5,59.0,20.4,110.1,1,0,1,0.0,0.0,0.0,-0.2,0
DATA,30198,12155,12.155,31.0,32.1,59.0,20.4,110.1,0,0,1,0.0,0.0,0.0,-0.4,0
DATA,30290,12247,12.247,2.0,24.6,57.0,20.4,132.2,0,1,2,0.0,0.0,0.0,0.0,1
DATA,30380,12337,12.337,3.0,19.2,57.0,20.4,132.2,0,0,2,0.0,0.0,0.0,0.0,1
DATA,30471,12428,12.428,14.0,17.9,57.0,20.4,132.2,0,0,2,0.0,0.0,0.0,1.1,1
DATA,30560,12517,12.517,55.0,27.2,57.0,17.9,132.2,1,0,1,0.0,0.0,0.0,7.3,0
DATA,30651,12608,12.608,63.5,36.2,57.0,17.9,132.2,0,0,1,0.0,0.0,0.0,4.9,0
DATA,30742,12699,12.699,21.0,32.4,57.0,17.9,132.2,0,0,1,0.0,0.0,0.0,0.3,0
DATA,30835,12792,12.792,1.0,24.6,63.5,17.9,110.5,0,1,2,0.0,0.0,0.0,0.2,1
DATA,30923,12880,12.88,3.0,19.2,63.5,17.9,110.5,0,0,2,-24.7,18.6,6.6,-0.0,1
DATA,31013,12970,12.97,31.0,22.1,63.5,17.9,110.5,0,0,2,-21.2,14.3,24.1,1.9,1
DATA,31105,13062,13.062,63.5,32.5,63.5,19.2,110.5,1,0,1,-22.1,15.4,6.6,5.9,0
DATA,31195,13152,13.152,53.0,37.6,63.5,19.2,110.5,0,0,1,0.0,0.0,0.0,1.4,0
DATA,31289,13246,13.246,14.0,31.7,63.5,19.2,132.5,0,1,2,0.0,0.0,0.0,0.0,1
DATA,31377,13334,13.334,1.0,24.0,63.5,19.2,132.5,0,0,2,0.0,0.0,0.0,0.2,1
DATA,31467,13424,13.424,7.0,19.8,63.5,19.2,132.5,0,0,2,-24.7,18.6,9.6,0.1,1
DATA,31558,13515,13.515,35.0,23.6,63.5,19.2,132.5,0,0,2,-24.4,15.2,17.6,4.2,0
DATA,31649,13606,13.606,62.0,33.2,63.5,19.8,132.5,1,0,1,0.0,0.0,0.0,6.5,0
DATA,31739,13696,13.696,30.0,32.4,63.5,19.8,132.5,0,0,1,0.0,0.0,0.0,0.8,0
DATA,31834,13791,13.791,7.0,26.0,62.0,19.8,110.1,0,1,2,0.0,0.0,0.0,0.1,1
DATA,31921,13878,13.878,1.0,19.8,62.0,19.8,110.1,0,0,2,-24.7,18.6,9.6,0.0,1
DATA,32012,13969,13.969,29.0,22.1,62.0,19.8,110.1,0,0,2,-24.4,14.7,20.6,3.3,1
DATA,32103,14060,14.06,58.0,31.1,62.0,19.8,110.1,1,0,1,-24.5,15.7,7.6,8.8,0
DATA,32193,14150,14.15,44.0,34.3,62.0,19.8,110.1,0,0,1,0.0,0.0,0.0,2.3,0
DATA,32286,14243,14.243,10.0,28.2,58.0,19.8,132.5,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,32375,14332,14.332,2.0,21.7,58.0,19.8,132.5,0,0,2,0.0,0.0,0.0,-0.2,1
DATA,32465,14422,14.422,10.0,18.8,58.0,19.8,132.5,0,0,2,-23.5,4.2,16.6,-0.2,1
DATA,32557,14514,14.514,48.0,26.1,58.0,18.8,132.5,1,0,1,-23.8,7.8,8.6,4.7,0
DATA,32647,14604,14.604,63.0,35.3,58.0,18.8,132.5,0,0,1,0.0,0.0,0.0,4.7,0
DATA,32738,14695,14.695,24.0,32.5,58.0,18.8,132.5,0,0,1,0.0,0.0,0.0,0.2,0
DATA,32831,14788,14.788,0.0,24.4,63.0,18.8,110.3,0,1,2,0.0,0.0,0.0,0.1,1
DATA,32919,14876,14.876,1.0,18.5,63.0,18.8,110.3,0,0,2,-24.7,18.6,7.6,-0.0,1
DATA,33010,14967,14.967,24.0,19.9,63.0,18.8,110.3,0,0,2,-24.4,14.6,17.6,3.7,1
DATA,33100,15057,15.057,58.0,29.4,63.0,18.5,110.3,1,0,1,-24.5,15.6,6.6,9.3,0
DATA,33191,15148,15.148,47.0,33.8,63.0,18.5,110.3,0,0,1,0.0,0.0,0.0,2.4,0
DATA,33284,15241,15.241,9.0,27.6,58.0,18.5,131.9,0,1,2,0.0,0.0,0.0,0.1,1
DATA,33373,15330,15.33,3.0,21.5,58.0,18.5,131.9,0,0,2,-24.7,18.6,5.6,-0.0,1
DATA,33463,15420,15.42,16.0,20.1,58.0,18.5,131.9,0,0,2,-24.4,14.7,20.6,1.2,1
DATA,33554,15511,15.511,50.0,27.6,58.0,20.1,131.9,1,0,1,-24.5,15.7,8.6,8.5,0
DATA,33644,15601,15.601,56.0,34.7,58.0,20.1,131.9,0,0,1,0.0,0.0,0.0,4.8,0
DATA,33735,15692,15.692,19.0,30.8,58.0,20.1,131.9,0,0,1,0.0,0.0,0.0,-0.1,0
DATA,33828,15785,15.785,1.0,23.3,56.0,20.1,110.5,0,1,2,0.0,0.0,0.0,-0.2,1
DATA,33916,15873,15.873,10.0,20.0,56.0,20.1,110.5,0,0,2,-23.8,7.5,21.6,-0.6,1
DATA,34007,15964,15.964,43.0,25.7,56.0,20.1,110.5,0,0,2,-23.7,6.5,15.6,-0.3,1
DATA,34098,16055,16.055,54.0,32.8,56.0,20.0,110.5,1,0,1,0.0,0.0,0.0,-0.1,0
DATA,34189,16146,16.146,25.0,30.9,56.0,20.0,110.5,0,0,1,0.0,0.0,0.0,-0.6,0
DATA,34281,16238,16.238,0.0,23.1,54.0,20.0,132.2,0,1,2,0.0,0.0,0.0,-0.4,1
DATA,34370,16327,16.327,2.0,17.9,54.0,20.0,132.2,0,0,2,-24.7,18.6,11.6,-0.2,1
DATA,34460,16417,16.417,31.0,21.1,54.0,20.0,132.2,0,0,2,-24.4,14.5,19.6,4.3,1
DATA,34551,16508,16.508,57.0,30.1,54.0,17.9,132.2,1,0,1,0.0,0.0,0.0,7.4,0
DATA,34642,16599,16.599,33.0,30.8,54.0,17.9,132.2,0,0,1,0.0,0.0,0.0,0.9,0
DATA,34735,16692,16.692,5.0,24.4,57.0,17.9,132.2,0,1,2,0.0,0.0,0.0,-0.4,1
DATA,34824,16781,16.781,4.0,19.3,57.0,17.9,132.2,0,0,2,-24.7,18.6,10.6,-0.5,1
DATA,34914,16871,16.871,25.0,20.7,57.0,17.9,132.2,0,0,2,-24.4,15.0,24.6,-0.9,1
DATA,35005,16962,16.962,56.0,29.5,57.0,19.3,132.2,1,0,1,-24.5,15.9,7.6,-0.6,0
DATA,35096,17053,17.053,41.0,32.4,57.0,19.3,132.2,0,0,1,0.0,0.0,0.0,-0.6,0
DATA,35189,17146,17.146,6.0,25.8,56.0,19.3,132.7,0,1,2,0.0,0.0,0.0,-0.5,1
DATA,35277,17234,17.234,3.0,20.1,56.0,19.3,132.7,0,0,2,0.0,0.0,0.0,-0.3,1
DATA,35367,17324,17.324,11.0,17.8,56.0,19.3,132.7,0,0,2,-23.7,6.8,23.6,0.7,1
DATA,35459,17416,17.416,47.0,25.1,56.0,17.8,132.7,1,0,1,-23.7,6.5,18.6,7.2,0
DATA,35550,17507,17.507,61.0,34.1,56.0,17.8,132.7,0,0,1,0.0,0.0,0.0,4.8,0
DATA,35640,17597,17.597,25.0,31.8,56.0,17.8,132.7,0,0,1,0.0,0.0,0.0,-0.1,0
DATA,35733,17690,17.69,2.0,24.4,61.0,17.8,110.1,0,1,2,0.0,0.0,0.0,-0.2,1
DATA,35822,17779,17.779,1.0,18.5,61.0,17.8,110.1,0,0,2,-24.7,18.6,11.6,-0.4,1
DATA,35912,17869,17.869,26.0,20.4,61.0,17.8,110.1,0,0,2,-24.4,15.2,20.6,-0.3,1
DATA,36003,17960,17.96,55.0,29.0,61.0,18.5,110.1,1,0,1,-24.5,16.1,8.6,1.5,0
DATA,36093,18050,18.05,46.0,33.3,61.0,18.5,110.1,0,0,1,0.0,0.0,0.0,0.1,0
DATA,36187,18144,18.144,10.0,27.5,55.0,18.5,132.2,0,1,2,0.0,0.0,0.0,-0.4,1
DATA,36275,18232,18.232,1.0,20.8,55.0,18.5,132.2,0,0,2,0.0,0.0,0.0,-0.2,1
DATA,36366,18323,18.323,10.0,18.1,55.0,18.5,132.2,0,0,2,-24.7,18.6,10.6,0.3,1
DATA,36456,18413,18.413,41.0,23.9,55.0,18.5,132.2,0,0,2,-24.4,14.6,17.6,6.1,0
DATA,36547,18504,18.504,61.0,33.1,55.0,18.1,132.2,1,0,1,-24.5,15.6,5.6,6.0,0
DATA,36638,18595,18.595,40.0,34.9,55.0,18.1,132.2,0,0,1,0.0,0.0,0.0,0.4,0
DATA,36730,18687,18.687,6.0,27.6,61.0,18.1,110.3,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,36819,18776,18.776,2.0,21.2,61.0,18.1,110.3,0,0,2,-24.7,18.6,8.6,-0.1,1
DATA,36910,18867,18.867,25.0,22.2,61.0,18.1,110.3,0,0,2,-24.4,15.1,19.6,2.9,1
DATA,37001,18958,18.958,59.0,31.4,61.0,21.2,110.3,1,0,1,-24.5,15.9,7.6,8.8,0
DATA,37091,19048,19.048,52.0,36.5,61.0,21.2,110.3,0,0,1,0.0,0.0,0.0,2.4,0
DATA,37185,19142,19.142,9.0,29.7,59.0,21.2,132.5,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,37272,19229,19.229,0.0,22.2,59.0,21.2,132.5,0,0,2,0.0,0.0,0.0,-0.0,1
DATA,37363,19320,19.32,6.0,18.2,59.0,21.2,132.5,0,0,2,-24.7,18.6,11.6,0.0,1
DATA,37453,19410,19.41,40.0,23.6,59.0,21.2,132.5,0,0,2,-24.4,14.9,18.6,5.3,0
DATA,37544,19501,19.501,63.5,33.6,59.0,18.2,132.5,1,0,1,0.0,0.0,0.0,6.6,0
DATA,37636,19593,19.593,35.0,34.0,59.0,18.2,132.5,0,0,1,0.0,0.0,0.0,0.7,0
DATA,37728,19685,19.685,6.0,27.0,63.5,18.2,110.1,0,1,2,0.0,0.0,0.0,0.1,1
DATA,37817,19774,19.774,2.0,20.7,63.5,18.2,110.1,0,0,2,-24.7,18.6,9.6,-0.0,1
DATA,37908,19865,19.865,20.0,20.5,63.5,18.2,110.1,0,0,2,-24.4,15.2,20.6,2.4,1
DATA,37999,19956,19.956,55.0,29.2,63.5,20.5,110.1,1,0,1,-24.5,16.1,9.6,8.9,0
DATA,38089,20046,20.046,56.0,35.9,63.5,20.5,110.1,0,0,1,0.0,0.0,0.0,3.4,0
DATA,38180,20137,20.137,19.0,31.7,63.5,20.5,110.1,0,0,1,0.0,0.0,0.0,-0.2,0
DATA,38274,20231,20.231,2.0,24.2,56.0,20.5,110.3,0,1,2,0.0,0.0,0.0,-0.0,1
DATA,38362,20319,20.319,3.0,18.9,56.0,20.5,110.3,0,0,2,-24.7,18.6,13.6,-0.2,1
DATA,38453,20410,20.41,31.0,21.9,56.0,20.5,110.3,0,0,2,-24.4,14.6,22.6,3.0,1
DATA,38543,20500,20.5,58.0,31.0,56.0,18.9,110.3,1,0,1,-24.5,15.6,7.6,8.3,0
DATA,38634,20591,20.591,44.0,34.2,56.0,18.9,110.3,0,0,1,0.0,0.0,0.0,1.8,0
DATA,38726,20683,20.683,7.0,27.4,58.0,18.9,132.2,0,1,2,0.0,0.0,0.0,-0.1,1
DATA,38815,20772,20.772,2.0,21.1,58.0,18.9,132.2,0,0,2,0.0,0.0,0.0,-0.1,1
DATA,38905,20862,20.862,11.0,18.5,58.0,18.9,132.2,0,0,2,-23.6,5.7,21.6,0.2,1
DATA,38996,20953,20.953,46.0,25.4,58.0,18.9,132.2,0,0,2,-23.6,5.5,17.6,6.0,0
DATA,39087,21044,21.044,63.0,34.8,58.0,18.5,132.2,1,0,1,-23.9,8.8,5.6,5.3,0
DATA,39178,21135,21.135,32.0,34.1,58.0,18.5,132.2,0,0,1,0.0,0.0,0.0,0.1,0
DATA,39271,21228,21.228,8.0,27.6,63.0,18.5,110.3,0,1,2,0.0,0.0,0.0,-0.0,1
DATA,39359,21316,21.316,2.0,21.2,63.0,18.5,110.3,0,0,2,-24.7,18.6,10.6,-0.1,1
